"plot","pont","peso.seco","peso.saco","peso.flor_g","peso.fruto_g","peso.galho_g","peso.folha_g","data","obs","date2","years","months","days","weight_g"
"F21","C",18,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",10.3
"F21","D",16.8,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",9.1
"F22","A",16,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",8.3
"F22","B",15.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.7
"F22","C",18.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",10.7
"F22","D",20.2,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",12.5
"F26","A",18.1,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",10.4
"F26","B",18.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",10.7
"F26","C",14.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",6.8
"F26","D",17.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",9.8
"F27","A",12.7,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",5
"F27","B",15.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.7
"F27","C",13.8,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",6.1
"F27","D",13.2,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",5.5
"J16","A",44.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",36.7
"J16","B",9.2,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",1.5
"J16","C",8.8,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",1.1
"J16","D",13.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",5.8
"J17","A",11.3,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",3.6
"J17","B",18.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",10.8
"J17","C",15.1,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.4
"J17","D",16.3,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",8.6
"J21","A",16.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",8.7
"J21","B",11.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",3.9
"J21","C",19.7,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",12
"J21","D",11.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",3.8
"J22","A",8,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",0.3
"J22","B",17.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",10.2
"J22","C",10.1,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",2.4
"J22","D",13.7,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",6
"J26","A",12.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",4.9
"J26","B",17.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",10.2
"J26","C",10.1,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",2.4
"J26","D",14.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.2
"J27","A",11.8,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",4.1
"J27","B",30,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",22.3
"J27","C",15.3,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.6
"J27","D",17.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",9.9
"K16","A",14.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",6.8
"K16","B",10.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",3.2
"K16","C",15.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.7
"K16","D",16.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",8.9
"K17","A",16.2,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",8.5
"K17","B",15,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.3
"K17","C",15.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",8.2
"K17","D",12.2,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",4.5
"K21","A",11.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",3.8
"K21","B",19.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",11.8
"K21","C",27.1,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",19.4
"K21","D",19.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",12.2
"K22","A",14.4,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",6.7
"K22","B",13.1,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",5.4
"K22","C",14.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.2
"K22","D",24.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",16.9
"K26","A",13.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",5.9
"K26","B",13.9,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",6.2
"K26","C",23,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",15.3
"K26","D",15.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",7.9
"K27","A",13.6,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",5.9
"K27","B",20.3,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",12.6
"K27","C",15.7,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",8
"K27","D",14.5,7.7,,,,,"17/10/2022",,2022-10-17,"2022","10","17",6.8
"E16","A",12.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5
"E16","B",9.4,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",1.7
"E16","C",13.3,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.6
"E16","D",16,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8.3
"E17","A",16.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",9
"E17","B",11.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.5
"E17","C",11.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.4
"E17","D",12.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.9
"E21","A",44.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",37
"E21","B",12.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.9
"E21","C",68.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",60.5
"E21","D",90.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",82.5
"E22","A",18.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",10.5
"E22","B",10.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",2.9
"E22","C",13.9,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.2
"E22","D",10.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3
"E26","A",12.3,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.6
"E26","B",17.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",9.4
"E26","C",9.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",1.8
"E26","D",12,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.3
"E27","A",9.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",1.8
"E27","B",82.3,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",74.6
"E27","C",14.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.4
"E27","D",17.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",9.5
"F16","A",16.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8.5
"F16","B",36.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",28.9
"F16","C",17.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",10.1
"F16","D",14.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",7
"F17","A",12.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.1
"F17","B",19.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",11.4
"F17","C",14.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",7
"F17","D",10.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.1
"F21","A",10.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",2.5
"F21","B",23.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",15.5
"F21","C",10.4,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",2.7
"F21","D",11.9,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.2
"F22","A",11.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.8
"F22","B",11.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.9
"F22","C",15.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8
"F22","D",11.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.5
"F26","A",14.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",7.1
"F26","B",13.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.8
"F26","C",14.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.8
"F26","D",15.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",7.9
"F27","A",16.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8.4
"F27","B",16.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",9
"F27","C",12.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.9
"F27","D",15.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",7.5
"J16","A",16.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8.8
"J16","B",20.3,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",12.6
"J16","C",12.3,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.6
"J16","D",17.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",10.1
"J17","A",16.7,7.9,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8.8
"J17","B",17.4,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",9.7
"J17","C",32.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",24.8
"J17","D",38.4,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",30.7
"J21","A",21.9,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",14.2
"J21","B",10.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",2.5
"J21","C",28.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",21.1
"J21","D",14.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.5
"J22","A",16.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8.4
"J22","B",16,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8.3
"J22","C",21.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",13.8
"J22","D",16.9,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",9.2
"J26","A",13,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.3
"J26","B",15.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",7.5
"J26","C",13.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.1
"J26","D",32,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",24.3
"J27","A",10,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",2.3
"J27","B",11.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4
"J27","C",17,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",9.3
"J27","D",13.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.8
"K16","A",20.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",12.8
"K16","B",8.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",1.1
"K16","C",14.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.8
"K16","D",27.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",20.1
"K17","A",0,0,,,,,"31/10/2022",,2022-10-31,"2022","10","31",0
"K17","B",14.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.4
"K17","C",15.7,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",8
"K17","D",21.1,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",13.4
"K21","A",17.9,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",10.2
"K21","B",24.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",16.9
"K21","C",12,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.3
"K21","D",13.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",6.1
"K22","A",10,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",2.3
"K22","B",11.8,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.1
"K22","C",11.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.8
"K22","D",12.4,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.7
"K26","A",18.2,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",10.5
"K26","B",13.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.8
"K26","C",12.3,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.6
"K26","D",13.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.8
"K27","A",11.5,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",3.8
"K27","B",12.3,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",4.6
"K27","C",12.9,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",5.2
"K27","D",9.6,7.7,,,,,"31/10/2022",,2022-10-31,"2022","10","31",1.9
"E16","A",13.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.9
"E16","B",8.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",0.899999999999999
"E16","C",10.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.1
"E16","D",11,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.3
"E17","A",15.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",8
"E17","B",8.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.2
"E17","C",10.5,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.8
"E17","D",9.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.6
"E21","A",15.4,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",7.7
"E21","B",12.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.6
"E21","C",26.5,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",18.8
"E21","D",14.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",6.5
"E22","A",14.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",7
"E22","B",12,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.3
"E22","C",10.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.1
"E22","D",11.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.2
"E26","A",9.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2
"E26","B",9.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2
"E26","C",19.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",12.1
"E26","D",10.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3
"E27","A",18.4,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",10.7
"E27","B",19.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",11.6
"E27","C",9.5,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.8
"E27","D",15.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",7.9
"F16","A",13.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.5
"F16","B",18.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",10.6
"F16","C",36.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",29.1
"F16","D",18.4,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",10.7
"F17","A",12.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.1
"F17","B",11.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.2
"F17","C",10.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.2
"F17","D",17.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",10.2
"F21","A",10.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3
"F21","B",27.1,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",19.4
"F21","C",16.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",8.5
"F21","D",11.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.2
"F22","A",9.4,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.7
"F22","B",11.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4
"F22","C",11.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.1
"F22","D",12.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.2
"F26","A",18.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",10.5
"F26","B",12.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.2
"F26","C",10.1,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.4
"F26","D",9.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.2
"F27","A",13.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",6.2
"F27","B",14.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",7.1
"F27","C",11.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.1
"F27","D",19,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",11.3
"J16","A",14.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",7.1
"J16","B",10.5,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.8
"J16","C",13.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",6
"J16","D",11.1,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.4
"J17","A",9.5,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.8
"J17","B",10.5,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.8
"J17","C",22.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",15
"J17","D",25.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",17.6
"J21","A",12.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.1
"J21","B",15.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",7.6
"J21","C",12.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.9
"J21","D",12.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.9
"J22","A",12.4,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.7
"J22","B",14,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",6.3
"J22","C",10.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.9
"J22","D",10.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.5
"J26","A",19.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",12.2
"J26","B",34.1,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",26.4
"J26","C",11.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.6
"J26","D",10.1,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.4
"J27","A",12.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4.5
"J27","B",13.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",6.2
"J27","C",9.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.2
"J27","D",23.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",15.5
"K16","A",16,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",8.3
"K16","B",9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.3
"K16","C",11.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.9
"K16","D",18.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",11
"K17","A",17.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",9.6
"K17","B",11.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",4
"K17","C",16.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",8.6
"K17","D",11,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.3
"K21","A",19.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",12
"K21","B",11.2,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.5
"K21","C",47.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",39.9
"K21","D",35,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",27.3
"K22","A",10,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.3
"K22","B",10.7,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3
"K22","C",10,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.3
"K22","D",10.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",2.9
"K26","A",13.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.9
"K26","B",10.9,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",3.2
"K26","C",33.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",25.6
"K26","D",9.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.6
"K27","A",9.6,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.9
"K27","B",17.4,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",9.7
"K27","C",12.8,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",5.1
"K27","D",9.3,7.7,,,,,"15/11/2022",,2022-11-15,"2022","11","15",1.6
"E16","A",36.6,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",28.9
"E16","B",32.7,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",25
"E16","C",12.3,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.6
"E16","D",11,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",3.3
"E17","A",13,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",5.3
"E17","B",10.2,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2.5
"E17","C",9.3,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",1.6
"E17","D",8.7,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",0.999999999999999
"E21","A",17,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",9.3
"E21","B",12.2,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.5
"E21","C",19.5,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",11.8
"E21","D",11,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",3.3
"E22","A",9.7,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2
"E22","B",12.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.7
"E22","C",13.1,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",5.4
"E22","D",10.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2.7
"E26","A",15.8,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",8.1
"E26","B",11.6,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",3.9
"E26","C",10.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2.7
"E26","D",19.7,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",12
"E27","A",10.6,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2.9
"E27","B",9.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",1.7
"E27","C",18.5,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",10.8
"E27","D",10.2,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2.5
"F16","A",12,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.3
"F16","B",9.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",1.7
"F16","C",13.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",5.7
"F16","D",11.9,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.2
"F17","A",9.1,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",1.4
"F17","B",9.6,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",1.9
"F17","C",11.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",3.7
"F17","D",9.9,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2.2
"F21","A",14.1,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",6.4
"F21","B",23.5,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",15.8
"F21","C",12.7,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",5
"F21","D",12.2,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.5
"F22","A",9.9,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",2.2
"F22","B",11.9,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.2
"F22","C",11.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",3.7
"F22","D",20.5,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",12.8
"F26","A",18.2,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",10.5
"F26","B",11.7,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4
"F26","C",9.1,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",1.4
"F26","D",12.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.7
"F27","A",18,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",10.3
"F27","B",9.3,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",1.6
"F27","C",22.8,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",15.1
"F27","D",12.4,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",4.7
"J16","A",13.2,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",5.5
"J16","B",13.6,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",5.9
"J16","C",8.2,7.7,,,,,"30/11/2022",,2022-11-30,"2022","11","30",0.499999999999999
