"linhas","xdist","transecto","ydist","FILE","Time","AB12","Mask","Model","Comp","LAI","SEL","DIFN","MTA","SEM","SMP","Prompt1","Prompt2","Rspns1","file_name","ano","mes","dia","hora","minuto","status"
24,1150,"A",0,24,"20230802 07:32:42","2.0.3","11110","Horizontal","a-p-s",5.85,"0","0.025",56,4,1,"LINHA","PONTO","24","A0D.7","2023","8","2","07","","bom"
24,1150,"D",150,86,"02/10/2017 07:05"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.2,"0.26","0.43",0,90,2,"  LINHA","  PONTO","24","LAI_ABC_setembro2009_21a24.txt","2009","9","10","7","5","bom"
24,1150,"I",400,85,"11/14/2007 07:18"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.85,"0","0.028",44,7,2,"LINHA  ","PONTO  ","24","LAI_ABC_novembro2007_21a24.txt","2007","11","14","7","18","bom"
24,1150,"F",250,55,"11/29/2011 06:31"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.43,"0","0.756",0,0,2,"  LINHA","  PONTO","24","LAI_ABC_novembro2011_22a25.txt","2011","11","29","6","31","bom"
24,1150,"H",350,57,"11/29/2011 06:32"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.21,"0","0.094",32,10,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2011_23a25.txt","2011","12","29","6","32","bom"
24,1150,"B",50,42,"6/22/2012 07:22"," 2  2  0  0  0","11111","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_junho2012_23a24.txt","2012","6","22","7","22","bom"
24,1150,"M",600,81,"06/04/2008 07:53"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.78,"0.04","0.329",56,10,2,"  LINHA","  PONTO","24","LAI_ABC_junho2008_24.txt","2008","6","4","7","53","bom"
24,1150,"E",200,89,"04/10/2005 08:57"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.9,"0","0.027",43,8,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","8","57","bom"
24,1150,"S",900,25,"1/19/2010 07:04"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.72,"0","0.066",42,18,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2010_22e24.txt","2010","12","19","7","4","bom"
24,1150,"M",600,62,"11/29/2011 06:36"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_dezembro2011_23a25.txt","2011","12","29","6","36","bom"
24,1150,"H",350,86,"7/26/2007 08:21"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.79,"0","0.037",53,4,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2007_21a24.txt","2007","7","26","8","21","bom"
24,1150,"S",900,75,"3/26/2008 07:48"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.56,"0.01","0.034",46,11,2,"LINHA  ","PONTO  ","24","LAI_ABC_marco2008_21a24.txt","2008","3","26","7","48","bom"
24,1150,"K",500,24,"20230809 06:55:36","2.0.3","11110","Horizontal","a-p-s",3.25,"0","0.162",0,48,1,"LINHA","PONTO","24","K0S.24","2023","8","9","06","","bom"
24,1150,"P",750,78,"3/27/2007 07:43"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.82,"0.01","0.061",40,14,2,"LINHA  ","PONTO  ","24","LAI_ABC_marco2007_21a24.txt","2007","3","27","7","43","bom"
24,1150,"J",450,80,"02/10/2017 07:01"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.98,"0.37","0.025",45,10,2,"  LINHA","  PONTO","24","LAI_ABC_setembro2009_21a24.txt","2009","9","10","7","1","bom"
24,1150,"Q",800,77,"3/27/2007 07:41"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.06,"0","0.281",62,10,2,"LINHA  ","PONTO  ","24","LAI_ABC_marco2007_21a24.txt","2007","3","27","7","41","bom"
24,1150,"Q",800,54,"20/03/2012 07:47"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.1,"0,00","0,030",49,10,2,"  LINHA","  PONTO","24","LAI_ABC_marco2012_22a26.TXT","2012","3","3","7","47","bom"
24,1150,"B",50,24,"20240516 06:45:34","2.0.3","11110","Horizontal","a-p-s",6.74,"0","0.019",63,3,1,"LINHA","PONTO","24","B0S.7","2024","5","16","06","","bom"
24,1150,"L",550,82,"04/10/2005 08:50"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.19,"0.02","0.037",59,5,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","8","50","bom"
24,1150,"S",900,75,"06/04/2008 07:47"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.52,"0.01","0.037",50,9,2,"  LINHA","  PONTO","24","LAI_ABC_junho2008_24.txt","2008","6","4","7","47","bom"
24,1150,"B",50,24,"20231207 06:11:47","2.0.3","11110","Horizontal","a-p-s",5.86,"0","0.024",50,4,1,"LINHA","PONTO","24","B0S.7","2023","12","7","06","","bom"
24,1150,"G",300,37,"6/16/2009 07:10"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.36,"0.02","0.088",43,7,2,"  LINHA","  PONTO","24","LAI_ABC_junho2009_23a26.txt","2009","6","16","7","10","bom"
24,1150,"AA",10,49,"11/29/2011 06:27"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.06,"0","0.461",0,90,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2011_23a25.txt","2011","12","29","6","27","bom"
24,1150,"F",250,88,"06/04/2008 08:00"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.39,"0","0.368",0,40,2,"  LINHA","  PONTO","24","LAI_ABC_junho2008_24.txt","2008","6","4","8","0","bom"
24,1150,"A",0,73,"20/03/2012 08:04"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.44,"0,01","0,164",0,32,2,"  LINHA","  PONTO","24","LAI_ABC_marco2012_22a26.TXT","2012","3","3","8","4","bom"
24,1150,"E",200,39,"1/19/2010 07:19"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_dezembro2010_22e24.txt","2010","12","19","7","19","bom"
24,1150,"A",0,45,"1/19/2011 07:23"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_janeiro2011_22e24.txt","2011","1","19","7","23","bom"
24,1150,"H",350,11,"9/16/2010 07:01"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.88,"0.01","0.07",63,12,2,"  LINHA","  PONTO","24","LAI_ABC_setembro2010_24a25.txt","2010","9","16","7","1","bom"
24,1150,"S",900,25,"5/14/2010 06:56"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.85,"0.01","0.03",53,7,2,"  LINHA","  PONTO","24","LAI_ABC_maio2010_23a24.txt","2010","5","14","6","56","bom"
24,1150,"C",100,41,"5/14/2010 07:10"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.97,"0","0.058",48,8,2,"  LINHA","  PONTO","24","LAI_ABC_maio2010_23a24.txt","2010","5","14","7","10","bom"
24,1150,"I",400,65,"3/17/2009 07:03"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.1,"0.01","0.025",49,9,2,"  LINHA","  PONTO","24","LAI_ABC_marco2009_23a26.txt","2009","3","17","7","3","bom"
24,1150,"B",50,51,"11/29/2011 06:28"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_novembro2011_22a25.txt","2011","11","29","6","28","bom"
24,1150,"A",0,2,"9/16/2010 06:55"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.78,"0","0.596",90,20,2,"  LINHA","  PONTO","24","LAI_ABC_setembro2010_24a25.txt","2010","9","16","6","55","bom"
24,1150,"B",50,42,"1/19/2011 07:22"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_janeiro2011_22e24.txt","2011","1","19","7","22","bom"
24,1150,"K",500,83,"06/04/2008 07:55"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.96,"0.01","0.056",51,8,2,"  LINHA","  PONTO","24","LAI_ABC_junho2008_24.txt","2008","6","4","7","55","bom"
24,1150,"D",150,40,"5/14/2010 07:09"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.09,"0.01","0.247",47,17,2,"  LINHA","  PONTO","24","LAI_ABC_maio2010_23a24.txt","2010","5","14","7","9","bom"
24,1150,"K",500,33,"1/19/2010 07:15"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.63,"0.05","0.151",54,9,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2010_22e24.txt","2010","12","19","7","15","bom"
24,1150,"B",50,24,"20240208 07:35:13","2.0.3","11110","Horizontal","a-p-s",2.96,"0","0.314",86,30,1,"LINHA","PONTO","24","B0D.7","2024","2","8","07","","bom"
24,1150,"E",200,54,"11/29/2011 06:30"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.74,"0.02","0.61",0,0,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2011_23a25.txt","2011","12","29","6","30","bom"
24,1150,"AB",20,50,"11/29/2011 06:27"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_dezembro2011_23a25.txt","2011","12","29","6","27","bom"
24,1150,"P",750,24,"20231019 07:02:29","2.0.3","11110","Horizontal","a-p-s",0,"0","0",0,0,0,"LINHA","PONTO","24","P0D.7","2023","10","19","07","","bom"
24,1150,"K",500,24,"20240209 07:19:48","2.0.3","11110","Horizontal","a-p-s",3.85,"0","0.142",0,45,1,"LINHA","PONTO","24","K0D.7","2024","2","9","07","","bom"
24,1150,"F",250,88,"7/20/2006 08:26"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.09,"0.01","0.058",42,6,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2006_21a24.txt","2006","7","20","8","26","bom"
24,1150,"H",350,11,"3/30/2011 06:45"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.16,"0","0.108",51,35,2,"  LINHA","  PONTO","24","LAI_ABC_marco2011_24a25.txt","2011","3","30","6","45","bom"
24,1150,"D",150,53,"11/29/2011 06:29"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.28,"0.01","0.827",0,0,2,"  LINHA","  PONTO","24","LAI_ABC_novembro2011_22a25.txt","2011","11","29","6","29","bom"
24,1150,"M",600,16,"3/30/2011 06:48"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_marco2011_24a25.txt","2011","3","30","6","48","bom"
24,1150,"K",500,83,"11/14/2007 07:16"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.98,"0.01","0.109",35,6,2,"LINHA  ","PONTO  ","24","LAI_ABC_novembro2007_21a24.txt","2007","11","14","7","16","bom"
24,1150,"U",1000,24,"20230919 07:14:21","2.0.3","11110","Horizontal","a-p-s",3.42,"0","0.106",41,8,1,"LINHA","PONTO","24","U0D.7","2023","9","19","07","","bom"
24,1150,"A",0,47,"11/29/2011 06:26"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_dezembro2011_23a25.txt","2011","12","29","6","26","bom"
24,1150,"G",300,37,"12/02/2008 06:36"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.72,"0","0.324",24,37,2,"  LINHA","  PONTO","24","LAI_ABC_novembro2008_23a26.txt","2008","11","2","6","36","bom"
24,1150,"G",300,87,"7/26/2007 08:22"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.92,"0","0.133",45,7,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2007_21a24.txt","2007","7","26","8","22","bom"
24,1150,"AB",20,24,"20230914 06:33:41","2.0.3","11110","Horizontal","a-p-s",0,"0","0",0,0,0,"LINHA","PONTO","24","ABS.24","2023","9","14","06","","bom"
24,1150,"AA",10,44,"1/19/2011 07:23"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_janeiro2011_22e24.txt","2011","1","19","7","23","bom"
24,1150,"L",550,59,"20/03/2012 07:51"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.13,"0,01","0,031",46,10,2,"  LINHA","  PONTO","24","LAI_ABC_marco2012_22a26.TXT","2012","3","3","7","51","bom"
24,1150,"M",600,31,"6/22/2012 07:09"," 2  2  0  0  0","11111","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_junho2012_23a24.txt","2012","6","22","7","9","bom"
24,1150,"AB",20,93,"06/04/2008 08:05"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.44,"0","0.346",59,14,2,"  LINHA","  PONTO","24","LAI_ABC_junho2008_24.txt","2008","6","4","8","5","bom"
24,1150,"S",900,75,"04/10/2005 08:42"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.02,"0","0.025",41,2,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","8","42","bom"
24,1150,"R",850,76,"04/10/2005 08:45"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.81,"0.01","0.063",36,9,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","8","45","bom"
24,1150,"B",50,92,"7/20/2006 08:30"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.84,"0","0.44",85,29,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2006_21a24.txt","2006","7","20","8","30","bom"
24,1150,"I",400,35,"6/22/2012 07:14"," 2  2  0  0  0","11111","Horizontal","F-P-S (dflt)",2.53,"0.01","0.11",42,11,2,"  LINHA","  PONTO","24","LAI_ABC_junho2012_23a24.txt","2012","6","22","7","14","bom"
24,1150,"Edge",,24,"20231206 06:15:01","2.0.3","11110","Horizontal","a-p-s",5.5,"0","0.027",48,10,1,"LINHA","PONTO","24","BOS.24","2023","12","6","06","","bom"
24,1150,"G",300,87,"04/10/2005 08:55"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.9,"0.01","0.169",61,6,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","8","55","bom"
24,1150,"P",750,24,"20240315 07:29:10","2.0.3","11110","Horizontal","a-p-s",3.8,"0","0.148",65,9,1,"LINHA","PONTO","24","P0D.7","2024","3","15","07","","bom"
24,1150,"P",750,78,"7/20/2006 08:17"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.05,"0","0.077",51,9,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2006_21a24.txt","2006","7","20","8","17","bom"
24,1150,"Edge",,24,"20240116 06:35:29","2.0.3","11110","Horizontal","a-p-s",6.41,"0","0.015",40,4,1,"LINHA","PONTO","24","BOS.24","2024","1","16","06","","bom"
24,1150,"AB",20,43,"12/02/2008 06:42"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.01,"0","0.505",43,42,2,"  LINHA","  PONTO","24","LAI_ABC_novembro2008_23a26.txt","2008","11","2","6","42","bom"
24,1150,"A",0,46,"1/19/2011 07:25"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_janeiro2011_22e24.txt","2011","1","19","7","25","bom"
24,1150,"AB",20,24,"20231115 06:26:53","2.0.3","11110","Horizontal","a-p-s",2.66,"0","0.247",90,22,1,"LINHA","PONTO","24","ABS.24","2023","11","15","06","","bom"
24,1150,"A",0,75,"3/17/2009 07:12"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.97,"0.01","0.243",0,41,2,"  LINHA","  PONTO","24","LAI_ABC_marco2009_23a26.txt","2009","3","17","7","12","bom"
24,1150,"C",100,91,"7/20/2006 08:29"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.3,"0","0.044",53,10,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2006_21a24.txt","2006","7","20","8","29","bom"
24,1150,"Q",800,27,"5/14/2010 06:58"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.7,"0.01","0.365",42,46,2,"  LINHA","  PONTO","24","LAI_ABC_maio2010_23a24.txt","2010","5","14","6","58","bom"
24,1150,"AA",10,49,"11/29/2011 06:27"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.06,"0","0.461",0,90,2,"  LINHA","  PONTO","24","LAI_ABC_novembro2011_22a25.txt","2011","11","29","6","27","bom"
24,1150,"F",250,24,"20230622 08:06:16","2.0.3","11110","Horizontal","a-p-s",4.94,"0","0.042",58,12,1,"LINHA","PONTO","24","F0S.24","2023","6","22","08","","bom"
24,1150,"T",950,74,"7/26/2007 08:08"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.39,"0","0.128",53,10,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2007_21a24.txt","2007","7","26","8","8","bom"
24,1150,"M",600,31,"12/02/2008 06:31"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_novembro2008_23a26.txt","2008","11","2","6","31","bom"
24,1150,"O",700,79,"06/04/2008 07:51"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4,"0.01","0.053",46,7,2,"  LINHA","  PONTO","24","LAI_ABC_junho2008_24.txt","2008","6","4","7","51","bom"
24,1150,"C",100,71,"3/17/2009 07:09"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.58,"0","0.037",49,4,2,"  LINHA","  PONTO","24","LAI_ABC_marco2009_23a26.txt","2009","3","17","7","9","bom"
24,1150,"D",150,40,"6/22/2012 07:20"," 2  2  0  0  0","11111","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_junho2012_23a24.txt","2012","6","22","7","20","bom"
24,1150,"S",900,52,"20/03/2012 07:45"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.47,"0,00","0,026",51,10,2,"  LINHA","  PONTO","24","LAI_ABC_marco2012_22a26.TXT","2012","3","3","7","45","bom"
24,1150,"T",950,54,"3/17/2009 06:51"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.56,"0","0.085",54,4,2,"  LINHA","  PONTO","24","LAI_ABC_marco2009_23a26.txt","2009","3","17","6","51","bom"
24,1150,"P",750,24,"20240424 07:09:59","2.0.3","11110","Horizontal","a-p-s",2.78,"0","0.162",42,11,1,"LINHA","PONTO","24","P0D.7","2024","4","24","07","","bom"
24,1150,"A",0,96,"3/26/2008 08:06"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.76,"0","0.558",0,0,2,"LINHA  ","PONTO  ","24","LAI_ABC_marco2008_21a24.txt","2008","3","26","8","6","bom"
24,1150,"AB",20,24,"20230621 07:43:51","2.0.3","11110","Horizontal","a-p-s",1.27,"0","0.44",65,5,1,"LINHA","PONTO","24","ABS.24","2023","6","21","07","","bom"
24,1150,"R",850,26,"1/19/2011 07:05"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.81,"0.01","0.457",90,25,2,"  LINHA","  PONTO","24","LAI_ABC_janeiro2011_22e24.txt","2011","1","19","7","5","bom"
24,1150,"AA",10,46,"08/11/2005 07:41"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.21,"0.01","0.195",39,17,2,,,"24","LAI_ABC_agosto2005_23a26.txt","2005","8","11","7","41","bom"
24,1150,"B",50,24,"20231115 06:53:22","2.0.3","11110","Horizontal","a-p-s",2.18,"0","0.283",42,31,1,"LINHA","PONTO","24","B0D.7","2023","11","15","06","","bom"
24,1150,"Edge",,24,"20230621 06:48:09","2.0.3","11110","Horizontal","a-p-s",5.29,"0","0.03",38,4,1,"LINHA","PONTO","24","BOS.24","2023","6","21","06","","bom"
24,1150,"AB",20,93,"04/10/2005 09:01"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.98,"0.01","0.053",43,5,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","9","1","bom"
24,1150,"O",700,29,"5/14/2010 07:00"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.66,"0.01","0.07",44,4,2,"  LINHA","  PONTO","24","LAI_ABC_maio2010_23a24.txt","2010","5","14","7","0","bom"
24,1150,"A",0,95,"04/10/2005 09:02"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.98,"0.01","0.133",46,9,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","9","2","bom"
24,1150,"A",0,46,"12/02/2008 06:43"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.46,"0","0.352",0,41,2,"  LINHA","  PONTO","24","LAI_ABC_novembro2008_23a26.txt","2008","11","2","6","43","bom"
24,1150,"H",350,36,"1/19/2011 07:17"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.1,"0.01","0.306",49,41,2,"  LINHA","  PONTO","24","LAI_ABC_janeiro2011_22e24.txt","2011","1","19","7","17","bom"
24,1150,"K",500,60,"20/03/2012 07:52"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.37,"0,00","0,082",2,29,2,"  LINHA","  PONTO","24","LAI_ABC_marco2012_22a26.TXT","2012","3","3","7","52","bom"
24,1150,"D",150,90,"3/27/2007 07:54"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.27,"0","0.401",0,90,2,"LINHA  ","PONTO  ","24","LAI_ABC_marco2007_21a24.txt","2007","3","27","7","54","bom"
24,1150,"C",100,41,"1/19/2010 07:21"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.56,"0","0.703",0,90,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2010_22e24.txt","2010","12","19","7","21","bom"
24,1150,"O",700,29,"6/22/2012 07:08"," 2  2  0  0  0","11111","Horizontal","F-P-S (dflt)",1.96,"0","0.194",49,12,2,"  LINHA","  PONTO","24","LAI_ABC_junho2012_23a24.txt","2012","6","22","7","8","bom"
24,1150,"A",0,96,"04/10/2005 09:03"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.94,"0.01","0.124",47,2,2,,,"24LV   ","LAI_ABC_abril2005_21a24.txt","2005","4","10","9","3","bom"
24,1150,"O",700,31,"08/11/2005 07:28"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.31,"0","0.025",48,10,2,,,"24","LAI_ABC_agosto2005_23a26.txt","2005","8","11","7","28","bom"
24,1150,"G",300,87,"11/14/2007 07:20"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.98,"0","0.296",60,19,2,"LINHA  ","PONTO  ","24","LAI_ABC_novembro2007_21a24.txt","2007","11","14","7","20","bom"
24,1150,"A",0,96,"7/20/2006 08:32"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.1,"0.01","0.241",49,12,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2006_21a24.txt","2006","7","20","8","32","bom"
24,1150,"H",350,86,"11/14/2007 07:19"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.14,"0","0.097",40,2,2,"LINHA  ","PONTO  ","24","LAI_ABC_novembro2007_21a24.txt","2007","11","14","7","19","bom"
24,1150,"C",100,68,"20/03/2012 07:58"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.97,"0,00","0,054",0,32,2,"  LINHA","  PONTO","24","LAI_ABC_marco2012_22a26.TXT","2012","3","3","7","58","bom"
24,1150,"AA",10,94,"06/04/2008 08:06"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.84,"0","0.531",38,23,2,"  LINHA","  PONTO","24","LAI_ABC_junho2008_24.txt","2008","6","4","8","6","bom"
24,1150,"F",250,38,"12/02/2008 06:37"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.48,"0.02","0.176",41,22,2,"  LINHA","  PONTO","24","LAI_ABC_novembro2008_23a26.txt","2008","11","2","6","37","bom"
24,1150,"S",900,71,"02/10/2017 06:54"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.35,"0.03","0.02",48,8,2,"  LINHA","  PONTO","24","LAI_ABC_setembro2009_21a24.txt","2009","9","10","6","54","bom"
24,1150,"I",400,12,"3/30/2011 06:46"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_marco2011_24a25.txt","2011","3","30","6","46","bom"
24,1150,"Edge",,24,"20230913 06:40:45","2.0.3","11110","Horizontal","a-p-s",3.25,"0","0.118",14,26,1,"LINHA","PONTO","24","BOS.24","2023","9","13","06","","bom"
24,1150,"A",0,46,"1/19/2010 07:25"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_dezembro2010_22e24.txt","2010","12","19","7","25","bom"
24,1150,"S",900,22,"9/16/2010 07:10"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.09,"0","0.051",45,16,2,"  LINHA","  PONTO","24","LAI_ABC_setembro2010_24a25.txt","2010","9","16","7","10","bom"
24,1150,"AA",10,94,"7/20/2006 08:31"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.45,"0.02","0.356",0,1,2,"LINHA  ","PONTO  ","24","LAI_ABC_julho2006_21a24.txt","2006","7","20","8","31","bom"
24,1150,"E",200,41,"08/11/2005 07:37"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.51,"0","0.038",50,6,2,,,"24","LAI_ABC_agosto2005_23a26.txt","2005","8","11","7","37","bom"
24,1150,"L",550,32,"1/19/2010 07:11"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.25,"0.01","0.124",90,0,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2010_22e24.txt","2010","12","19","7","11","bom"
24,1150,"L",550,82,"3/27/2007 07:47"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.02,"0","0.156",67,10,2,"LINHA  ","PONTO  ","24","LAI_ABC_marco2007_21a24.txt","2007","3","27","7","47","bom"
24,1150,"C",100,52,"11/29/2011 06:29"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.62,"0.16","0.068",28,12,2,"  LINHA","  PONTO","24","LAI_ABC_dezembro2011_23a25.txt","2011","12","29","6","29","bom"
24,1150,"A",0,47,"11/29/2011 06:26"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","24","LAI_ABC_novembro2011_22a25.txt","2011","11","29","6","26","bom"
24,1150,"L",550,32,"1/19/2011 07:11"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.25,"0.01","0.124",90,0,2,"  LINHA","  PONTO","24","LAI_ABC_janeiro2011_22e24.txt","2011","1","19","7","11","bom"
